StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX
108,0,197412,5.44,30.8,0.05,-2.43,0.14,-2.31,0,832,0.5,0.05,-0.45,-0.75,-0.99,0.24,0.32,24.1,37.5
109,0,197501,1.25,37.3,-2.44,-2.44,-2.94,-2.44,0,582,-0.96,-0.63,-0.98,-0.9,-1.23,-1.02,-0.02,25.8,48.7
101,0,197501,3.74,25.4,2.02,2.02,1.11,2.02,0,1048,0.69,0.72,0.55,0.18,0.31,0.34,0.99,16.2,34.5
102,0,197501,2.15,16.2,0.86,0.86,2.59,0.86,0,1385,1.76,1.2,0.72,-0.09,-0.19,-0.12,0.81,7.2,25.2
105,0,197501,1.27,18.8,0.22,-1.41,0.65,-1.03,0,1409,1.31,0.45,-0.18,-0.7,-1.28,-1.23,-0.41,8.7,29
104,0,197501,5.24,49.4,1.81,1.81,1.52,1.81,55,469,1.01,0.98,0.61,0.47,0.52,0.2,1.02,38.3,60.5
107,0,197501,0.86,30.6,0.41,-1.64,-0.3,-0.71,0,949,-0.02,-0.36,-0.53,0.18,-0.53,-1.06,-0.62,17.7,43.5
108,0,197501,5.57,27.6,0.5,-1.72,1.36,-0.97,0,935,0.71,0.74,0.34,-0.5,-0.66,-0.02,0.63,20.3,34.9
106,0,197501,2.19,44.6,4.89,4.89,0.88,4.89,18,528,0.05,0.06,0.54,2.19,1.37,0.9,2.35,32.8,56.3
103,0,197501,3.86,33.6,3.19,3.19,1.39,3.19,0,1025,0.72,0.53,0.57,0.78,0.73,0.62,2.05,24.6,42.6
102,0,197502,1.1,16.9,0.92,0.92,0.44,0.92,0,1248,0.24,1.59,1.1,-0.46,-0.51,-0.1,0.88,8,25.8
104,0,197502,4.83,51.2,1.89,1.89,0.81,1.89,52,381,0.63,1.12,1.11,0.37,0.52,0.39,1.11,40.1,62.3
105,0,197502,0.75,16.2,0.02,-1.45,-0.54,-1.25,0,1327,-0.13,0.9,0.29,-1.16,-1.71,-1.11,-0.3,5.6,26.8
109,0,197502,3.56,39.4,0.17,-2.01,0.52,-1.72,0,523,0.69,-0.14,-0.17,-0.44,-0.52,-0.35,0,29.6,49.2
107,0,197502,0.89,33.7,0.38,-1.46,0.05,-0.51,0,792,-0.06,-0.13,-0.37,0.42,-0.09,-0.74,-0.72,21,46.4
108,0,197502,4.6,29.4,1.01,-0.98,1.69,0.49,0,812,0.8,1.02,1,-0.1,-0.22,0.17,1.05,21.7,37.1
101,0,197502,2.99,24.7,1.99,1.99,0.51,1.99,0,979,0.39,0.71,0.76,0.29,0.15,0.54,1.03,15.8,33.6
106,0,197502,2.85,43.9,4.91,4.91,1.58,4.91,10,491,0.73,0.49,0.39,1.54,1.61,1.23,2.58,32.3,55.5
103,0,197502,3.85,33.5,3.46,3.46,1.8,3.46,0,929,1.14,1.16,1.01,0.59,0.6,0.92,2.4,25.5,41.6
108,0,197503,3.91,33.8,1.35,1.35,1.32,1.35,0,796,0.59,0.91,1.09,0.35,0.12,-0.13,1.25,25.5,42.2
101,0,197503,3.6,30.4,1.99,1.99,0.62,1.99,0,925,0.2,0.38,0.69,-0.1,0.15,0.37,1.07,20.8,40
105,0,197503,1.6,25.9,0.24,-1.07,0.69,-0.49,0,1173,1.26,1,1.51,0.11,-0.68,-0.91,-0.34,15.7,36.1
106,0,197503,3.13,51,4.78,4.78,1.1,4.78,33,360,0.49,0.78,0.58,0.89,1.8,1.45,2.13,38.7,63.2
104,0,197503,6.4,53.3,2.45,2.45,2.26,2.45,53,363,1.17,1.21,1.46,0.56,0.81,0.89,1.02,41.4,65.1
107,0,197503,1.57,39.9,0.82,-0.83,1.43,0.55,4,703,0.92,0.56,0.37,0.73,0.36,-0.35,-0.99,27.1,52.6
102,0,197503,2.03,23.3,1.15,1.15,0.96,1.15,0,1201,0.56,0.51,1.57,0.49,-0.32,0.03,0.71,13.4,33.2
109,0,197503,4.18,42.3,1.32,-0.64,3.48,1.2,0,536,1.29,1.21,0.49,0.29,0.21,-0.12,0.23,32.6,52.1
103,0,197503,6.21,38.6,4.44,4.44,4,4.44,0,866,1.67,1.89,1.83,1.24,1.08,1.41,2.37,29,48.2
102,0,197504,3.26,37.7,1.95,1.95,2.76,1.95,0,784,0.85,0.95,0.89,1.16,0.28,0.1,0.71,28.4,47.1
108,0,197504,2.53,37.5,1.7,1.7,1.49,1.7,0,675,0.18,0.53,0.88,0.73,0.02,-0.16,1.45,28.1,46.8
104,0,197504,4.2,60.5,2.49,2.49,0.88,2.49,84,172,0.46,1.08,1.13,1.1,0.99,1.01,0.8,48.1,72.9
107,0,197504,1.01,44.6,1.17,1.17,1.32,1.17,8,552,0.18,0.65,0.43,-0.04,0.33,-0.21,-1.04,30.8,58.3
101,0,197504,2.65,39,1.63,1.63,-0.46,1.35,0,659,-0.74,-0.36,-0.18,0.28,-0.01,0.15,0.69,28.9,49.1
109,0,197504,1.74,43.6,1.76,1.76,1.73,1.76,1,502,0.65,1.27,1.25,0.22,0.24,0.02,0.43,32.9,54.3
105,0,197504,2.56,36,1.37,1.37,3.46,1.37,0,776,1.35,1.89,1.74,1.07,0.23,-0.67,-0.25,26.4,45.5
106,0,197504,2.8,60.9,4.25,4.25,-0.09,4.16,72,118,-0.19,0.18,0.43,0.55,2.03,1.35,1.79,48.7,73.1
103,0,197504,3.89,50.3,4.18,4.18,0.59,4.18,1,515,0.1,1.19,1.44,1.48,1.56,1.46,2.05,38.7,61.8
106,0,197505,6.05,70.3,4.79,4.79,2.93,4.79,246,16,1.74,1.08,1.07,0.95,1.92,1.99,2.15,58.7,81.9
104,0,197505,5.45,71.7,2.78,2.78,1.63,2.78,249,22,1.22,1.12,1.43,1.64,0.98,1.1,0.87,60.6,82.8
105,0,197505,2.79,51.3,1.74,1.74,1.54,1.74,40,348,0.25,0.88,1.17,1.18,0.11,-0.76,-0.03,39.2,63.4
107,0,197505,1.12,55.2,1.52,1.52,1.42,1.52,72,291,0.15,0.11,0.54,0.13,0.55,0.17,-1.09,40,70.5
103,0,197505,4.12,65.9,3.49,3.49,-0.76,3.14,110,109,-0.08,-0.05,0.83,1.21,0.96,0.94,1.75,54.3,77.5
108,0,197505,1.61,48.5,1.38,1.38,-0.44,1.09,1,398,-0.58,-0.27,0.14,0.91,-0.06,-0.17,1.51,36.4,60.8
109,0,197505,0.47,57.4,1.45,1.45,-0.37,1.2,28,199,-0.75,0.09,1.02,0.38,0.18,0.1,0.44,43.1,71.6
102,0,197505,2.77,59.1,-0.62,1.13,-1.86,0.19,56,200,-0.65,0,0.17,0.63,-0.32,-0.37,0.21,46.6,71.6
101,0,197505,3.25,59.3,0.95,0.95,-1.53,-0.09,40,147,-0.31,-0.68,-0.49,0.13,-0.08,-0.17,0.46,46.9,71.6
107,0,197506,0.74,65.6,1.56,1.56,0.58,1.56,203,111,-0.3,-0.11,-0.11,0.13,0.49,0.23,-1.12,49.4,81.7
103,0,197506,4.09,71.9,3.12,3.12,-0.05,2.69,203,16,-0.11,-0.21,-0.15,1.1,0.77,0.76,1.66,61.1,82.7
106,0,197506,4.38,76.9,4.85,4.85,1.65,4.85,394,1,0.68,1.59,1.16,1.11,1.29,2.09,2.34,65.5,88.2
105,0,197506,3.99,59.8,2.64,2.64,3.22,2.64,94,161,1.15,0.93,1.28,1.76,1.12,0.38,0.52,47.5,72.1
108,0,197506,1.54,55.3,1.22,1.22,-0.07,0.82,8,241,-0.14,-0.59,-0.34,0.74,0.18,-0.04,1.57,42.9,67.7
109,0,197506,0.37,65.7,1.49,1.49,0.56,1.44,89,78,-0.08,-0.78,-0.01,0.41,0.25,0.18,0.46,50.9,80.5
104,0,197506,4.69,75.7,2.6,2.6,0.32,2.6,334,2,-0.12,0.72,0.81,1.52,0.78,0.99,0.66,64.7,86.6
102,0,197506,5.2,65.3,0.63,1.64,1.9,1.52,110,64,0.96,0.26,0.56,1.12,0.72,0.01,0.67,54.7,75.9
101,0,197506,4.83,64.7,1.39,1.39,1.59,1.02,99,35,0.81,0.35,-0.11,0.27,-0.19,0,0.44,54.2,75.1
105,0,197507,1.8,71,2.86,2.86,1.49,2.86,261,25,-0.2,0.72,0.64,1.21,1.03,0.53,0.45,56.8,85.1
107,0,197507,2.28,72.2,2.16,2.16,2.29,2.16,344,14,0.75,0.41,0.39,0.48,0.09,0.37,-1.03,58.3,86.1
102,0,197507,2.08,71.4,-0.85,0.63,-2.54,-0.74,213,12,-1.73,-0.22,-0.57,-0.05,0.24,-0.15,0.31,59.4,83.4
104,0,197507,8.15,77,3.59,3.59,3.79,3.59,381,0,1.63,1.08,1.48,1.79,1.68,1.5,1.08,67.3,86.6
103,0,197507,2.9,74.5,2.36,2.36,-1.3,1.4,274,3,-1.17,-0.77,-0.64,0.54,0.71,0.93,1.37,62.7,86.3
106,0,197507,3.73,79.2,5.15,5.15,2.42,5.15,477,0,0.56,0.79,1.58,1.28,1.23,2.36,2.24,68,90.4
109,0,197507,0.38,73.5,1.57,1.57,0.7,1.57,202,11,0.44,0.07,-0.65,1.05,0.12,0.14,0.49,58.6,88.4
108,0,197507,1.1,67.1,1.38,1.38,0.87,1.33,95,67,1.03,0.36,-0.18,0.65,0.63,-0.08,1.67,53.2,81
101,0,197507,4.73,70.2,1.67,1.67,1.3,1.67,232,3,0.75,0.94,0.56,0.26,0.5,0.26,0.68,59.2,81.3
105,0,197508,1.67,65.4,3.02,3.02,1.37,3.02,190,75,-0.05,-0.28,0.59,1.12,1.14,0.32,0.58,51.3,79.5
104,0,197508,4.16,78.5,2.9,2.9,-0.97,2.46,426,0,-0.8,0.63,0.45,1.34,1.58,1.08,0.93,68,89.1
108,0,197508,1.9,60.6,2.06,2.06,2.46,2.06,28,144,1.61,1.76,1.22,0.71,1.21,0.24,1.81,47.2,73.9
103,0,197508,4.9,75.4,2.65,2.65,1.59,2.24,303,4,1.31,0.11,-0.08,0.58,1.01,0.82,1.77,64.9,85.9
102,0,197508,4.95,68.2,-0.09,1.23,2.02,0.77,166,32,1.35,0.01,0.58,0.48,0.78,0.02,0.64,56.8,79.7
106,0,197508,3.46,79.7,5.37,5.37,2.25,5.37,485,0,0.65,0.71,0.91,1.34,1.19,1.92,2.24,68.2,91.2
101,0,197508,4.27,67.9,1.87,1.87,1.1,1.87,196,13,0.49,0.74,0.99,0.3,0.62,0.34,0.77,56.9,78.8
107,0,197508,0.98,70.4,-0.83,1.11,-2.5,-0.08,300,34,-1.7,-0.74,-0.84,-0.2,-0.38,0.16,-1.12,54.9,85.9
109,0,197508,0.47,70.3,1.58,1.58,0.53,1.58,179,14,0.5,0.57,0.21,0.99,0.4,0.2,0.54,54.9,85.6
109,0,197509,0.47,67.9,1.39,1.39,-0.09,1.26,164,19,0.28,0.33,0.4,0.13,0.46,0.3,0.54,52.7,83.2
101,0,197509,6.71,56.9,3.52,3.52,5.54,3.52,18,169,1.9,1.76,1.93,1.19,1.41,0.7,1.15,47.4,66.4
104,0,197509,6.86,72,3.79,3.79,3.56,3.79,254,18,1.43,0.7,1.48,1.47,2,1.3,1.26,62.2,81.7
106,0,197509,2.73,70.1,4.89,4.89,0.21,4.89,236,20,-0.34,0.07,0.27,1.03,1.06,1.22,1.97,57.9,82.3
103,0,197509,4.58,62.8,3.21,3.21,2.5,3.21,45,141,0.94,1.38,0.65,0.2,1.33,1,1.87,52.4,73.3
102,0,197509,2.46,55,-0.31,0.88,-0.69,0.09,6,276,-0.67,0.42,-0.36,0.08,0.54,0.32,0.31,44.1,66
105,0,197509,0.85,55,2.37,2.37,-1.03,1.88,24,272,-1.11,-0.85,-0.87,0.52,0.87,0.45,-0.21,39.9,70.1
108,0,197509,0.14,57.8,1.06,1.06,-2.36,-0.09,24,168,-2.31,-0.03,0.38,-0.16,0.78,0.23,1.57,41.7,74
107,0,197509,1.6,62.7,-0.41,1.33,1.02,0.58,178,145,0.39,-0.99,-0.32,-0.37,-0.16,0.26,-0.92,48.3,77.2
101,0,197510,3.94,51,3.64,3.64,1.43,3.64,6,323,0.43,1.6,1.5,1.45,1.23,1.19,1.23,40.4,61.5
104,0,197510,4.15,65.4,3.98,3.98,1.74,3.98,151,93,0.76,1.59,0.97,1.62,1.97,1.86,1.47,54.1,76.6
108,0,197510,5.11,45.6,2.21,2.21,3.77,2.21,0,491,2,0.94,1.54,1.07,1.4,1.12,1.92,36.7,54.4
107,0,197510,0.5,52.8,-0.9,0.67,-1.59,-0.75,51,332,-1.03,-0.39,-1.33,-0.78,-0.44,-0.59,-0.84,36.4,69.2
105,0,197510,1.6,45.7,2.55,2.55,1.27,2.52,4,507,0.63,-0.36,-0.35,0.29,0.8,0.66,-0.16,32.7,58.7
102,0,197510,1,50,-1.19,-1.19,-2.74,-1.19,3,434,-1.52,-1.42,-0.34,-0.7,-0.27,-0.02,-0.09,37.7,62.3
103,0,197510,2.95,56.8,3.07,3.07,0.58,3.07,15,301,0.13,0.6,1.11,0.18,1.12,1.23,1.89,44.4,69.3
106,0,197510,1.87,64.1,-0.29,4.1,-0.86,3.72,119,77,-0.49,-0.58,-0.3,0.79,0.8,0.86,1.49,49.8,78.4
109,0,197510,2.11,54.2,2.11,2.11,2.59,2.11,14,212,1.43,1.31,1.3,0.65,1.27,0.36,0.63,41.4,66.9
102,0,197511,3.23,36.7,0.29,-0.78,0.86,-0.15,0,747,1.62,0.09,-0.37,0.09,0.15,0.41,0.16,27.2,46.2
105,0,197511,1.24,29.9,2.76,2.76,1.43,2.76,0,980,0.74,0.89,-0.05,0.39,0.89,0.92,-0.2,18.7,41
101,0,197511,3.8,42.6,3.25,3.25,-0.03,3.18,0,551,0.26,0.44,1.53,1.75,1.23,1.36,1.38,33.2,52
108,0,197511,4.31,33.9,2.55,2.55,1.73,2.55,0,755,0.03,1.14,0.47,1,0.85,1.31,1.23,25.8,42
106,0,197511,2.42,52.5,-0.29,3.64,-0.11,3.17,24,298,0.12,-0.37,-0.5,0.14,0.65,0.68,1.39,39.7,65.2
107,0,197511,1.05,39.4,-0.56,0.84,0.73,-0.24,5,677,0.5,-0.47,-0.13,-0.64,-0.25,-0.42,-0.79,24.6,54.2
109,0,197511,0.94,43.5,-0.45,1.44,-1.36,0.75,0,420,-0.72,0.23,0.24,0.26,0.88,0.36,0.09,31.3,55.6
104,0,197511,2.45,55.7,3.52,3.52,-0.15,3.4,47,270,-0.24,0.37,1.07,1.15,1.67,1.92,1.53,43.6,67.9
103,0,197511,2.97,47,2.78,2.78,0.07,2.75,0,555,-0.08,-0.03,0.39,0.2,0.7,1.04,1.41,36.5,57.5
105,0,197512,0.95,23.3,2.77,2.77,0.87,2.77,0,1264,0.37,0.72,0.91,-0.2,0.74,1.06,-0.19,13.5,33
104,0,197512,3.68,46.1,3.32,3.32,0.49,3.32,23,539,0.04,-0.2,0.25,1.22,1.31,1.8,1.49,34.6,57.6
106,0,197512,1.74,44.5,-0.62,2.91,-1.07,1.99,4,547,-0.73,-0.42,-0.67,-0.35,0.35,0.52,1.08,32.5,56.5
103,0,197512,3.25,34.9,2.76,2.76,0.79,2.76,0,976,0.16,0.02,0,0.3,0.14,1.07,1.41,26.7,43.1
108,0,197512,5.59,32,2.78,2.78,1.48,2.78,0,854,0.59,0.36,1.16,1.17,0.85,1.28,1.05,25.4,38.7
102,0,197512,1.17,19.9,0.22,-0.74,-0.12,-0.12,0,1294,-0.15,1.28,0.02,-0.33,0,0.41,0.03,11.9,27.8
109,0,197512,0.74,40.7,-1.49,-1.49,-3.24,-1.49,0,541,-1.39,-1.4,-0.72,-0.61,-0.61,-0.02,-0.3,29.4,51.9
107,0,197512,0.62,34,-0.86,-0.86,-1.06,-0.86,0,844,-0.69,-0.18,-0.82,-0.75,-0.72,-0.48,-0.78,21.2,46.8
101,0,197512,3.79,25.1,3.15,3.15,0.7,3.15,0,1057,0.44,0.45,0.54,1.56,1.14,1.3,0.96,16.4,33.9
102,0,197601,1.12,12,0.34,0.34,0.44,0.34,0,1568,0.15,-0.14,1.08,0.22,-0.21,0.1,0,1.7,22.2
103,0,197601,2.55,26.9,-0.08,2.39,-0.25,2.22,0,1253,-0.18,-0.1,-0.2,0.51,0.01,0.75,0.98,17.3,36.5
105,0,197601,0.84,18.6,2.7,2.7,0.66,2.7,0,1400,0.02,0.24,0.6,-0.01,0.43,0.88,-0.19,8.4,28.8
101,0,197601,4.42,16.5,3.56,3.56,2.19,3.56,0,1321,1.18,1.09,0.99,1.77,1.66,1.44,1.09,6.2,26.8
108,0,197601,4.58,30,2.53,2.53,0.11,2.51,0,874,0.13,0.45,0.3,0.94,0.78,1.1,0.74,22.7,37.4
109,0,197601,0.4,39.5,-3,-3,-5,-3,0,524,-2.2,-2.38,-2.07,-1.48,-1.61,-0.28,-0.95,26.9,52.2
107,0,197601,0.31,31.7,-1.43,-1.43,-1.99,-1.43,0,916,-1.6,-1.51,-0.9,-1.59,-1.11,-0.75,-1.18,17.5,45.8
104,0,197601,3.7,41.8,0.04,3.01,0.11,3,16,665,0,-0.04,-0.2,0.48,1.22,1.57,1.35,29.8,53.8
106,0,197601,1.05,41.3,-1.21,1.96,-1.96,0.31,7,641,-1.35,-1.43,-0.97,-0.88,0.11,0.29,0.78,27.4,55.1
103,0,197602,2.6,41.1,-0.31,1.91,-0.7,1.39,1,731,0.06,-0.23,-0.17,0.11,0.02,0.48,1.02,29.5,52.8
109,0,197602,3.06,41.9,-3.19,-3.19,-1.48,-3.19,0,465,0.42,-0.78,-1.42,-1.15,-1.09,-0.45,-0.53,31.3,52.6
108,0,197602,4.14,31.1,2.61,2.61,1.01,2.61,0,786,0.51,0.34,0.56,0.73,1.04,0.99,0.75,22.5,39.6
105,0,197602,0.83,28.5,2.74,2.74,0.95,2.74,0,966,0.22,0.07,0.25,0.06,0.44,0.88,-0.12,17.7,39.3
104,0,197602,1.78,52.7,-1.15,1.55,-3.45,0.07,31,339,-1.58,-1.19,-0.93,0.22,0.39,1.05,1.01,38.9,66.6
106,0,197602,1.17,53.2,-2.16,0.68,-3.23,-2.03,31,286,-1.24,-1.83,-1.75,-1.36,-0.67,-0.09,0.76,38.7,67.6
102,0,197602,1.34,25.7,0.65,0.65,1.03,0.65,0,1041,0.76,0.48,0.15,-0.27,0.12,0.17,0.06,15.3,36
107,0,197602,1.35,39.8,-1.28,-1.28,0,-1.2,5,636,0.83,-0.26,-0.61,-0.57,-0.88,-0.5,-0.85,26.3,53.3
101,0,197602,3.02,28.8,3.38,3.38,0.57,3.38,0,854,0.42,1.17,1.1,1.79,1.94,1.48,1.2,17.5,40.2
102,0,197603,3.32,30.3,1.84,1.84,3.76,1.84,0,957,2.26,2.33,2.11,1.11,0.35,0.56,0.41,20.3,40.4
106,0,197603,3.2,55.4,-2,-2,-0.17,-2,53,255,0.56,-0.37,-0.94,-1.01,-0.76,-0.08,0.91,42.8,67.9
109,0,197603,1.05,43.1,-3.79,-3.79,-2.79,-3.79,1,486,-0.92,-0.24,-1.12,-1.45,-1.4,-1.35,-1,30.6,55.5
103,0,197603,4.3,47.9,-0.3,1.69,-0.08,1.09,9,590,0.44,0.32,0.05,-0.06,0.23,0.07,0.99,36.3,59.5
107,0,197603,0.69,39.9,-1.49,-1.49,-1.02,-1.49,5,706,-0.73,0.04,-0.62,-1,-0.96,-0.89,-0.93,25.4,54.3
105,0,197603,0.94,29,2.71,2.71,0.75,2.71,0,1037,-0.65,-0.47,-0.42,0.58,-0.3,0.63,-0.18,17,41.1
104,0,197603,4.98,58.4,-1.11,1.31,-0.25,-0.24,79,240,0.3,-0.78,-0.69,-0.3,0.53,0.77,1.21,46.2,70.6
101,0,197603,3.12,35.2,2.81,2.81,-0.66,2.49,0,773,-0.25,0.07,0.81,0.85,1.79,1.37,1.01,24.2,46.2
108,0,197603,2.94,32.6,2.34,2.34,0,2.28,0,824,-0.2,0.26,0.15,0.91,0.96,0.77,0.43,22.8,42.5
108,0,197604,2.36,41.5,2.24,2.24,0.42,2.24,0,577,-0.02,-0.19,0.22,0.32,0.85,0.72,0.41,30.7,52.2
103,0,197604,2.2,54.5,-1.12,0.66,-2.55,-0.98,4,357,-1.64,-0.6,-0.51,-0.6,0.13,-0.28,0.71,41.2,67.7
102,0,197604,2.67,47.4,-0.2,1.45,-0.6,1.09,1,512,0.2,1.62,1.65,2.25,0.96,0.38,0.28,35.2,59.6
106,0,197604,3.73,62.9,0.28,-1.51,0.85,-1.04,90,88,0.64,0.75,0.09,-0.61,-0.73,0.1,0.99,50.8,75
105,0,197604,2.29,44.7,2.95,2.95,1.55,2.95,3,537,0.91,0.48,0.5,0.74,0.22,0.54,-0.08,32.5,56.9
101,0,197604,3.05,46.7,2.08,2.08,-1.33,1.18,0,431,-0.32,-0.41,-0.21,0.61,1.46,1.48,0.93,34.9,58.4
104,0,197604,1.39,62.4,-2.04,-2.04,-3.12,-2.04,72,122,-1.92,-0.84,-1.47,-1.13,-0.45,0.25,0.91,47.7,77.1
107,0,197604,1.14,49.2,-1.18,-1.18,0.48,-0.84,24,427,0.42,-0.3,0.16,-0.43,-1.12,-0.82,-0.82,34.8,63.5
109,0,197604,1.23,48.1,-3.43,-3.43,-0.1,-3.41,3,407,0.07,-0.76,-0.26,-1.86,-1.35,-1.49,-1,35.5,60.6
106,0,197605,4.06,65.9,0.64,-0.97,1.16,0.08,137,48,0.13,0.49,0.65,-0.59,-0.81,-0.35,1.04,53.9,77.9
104,0,197605,7.5,66.7,1.75,1.75,5.24,1.75,155,64,2.47,0.74,0.68,-0.15,0.47,0.6,1.25,55.5,78
107,0,197605,1.26,58.7,-1.06,-1.06,0,-0.65,116,217,0.45,0.45,-0.06,-0.42,-0.43,-0.73,-0.44,44,73.4
102,0,197605,2.25,53.9,-0.7,0.78,-1.57,-0.38,16,348,-1.2,-0.78,0.28,0.32,-0.11,0.24,-0.15,40.7,67.1
103,0,197605,3.74,59.2,-1.01,0.59,-0.02,-0.97,30,238,-0.36,-1.19,-0.69,-0.7,-0.35,-0.34,0.34,46.9,71.4
105,0,197605,1.73,53.9,-0.52,2.12,-1.56,1.42,21,326,-1.07,-0.3,-0.51,-0.42,-0.3,0.06,-0.43,39.4,68.3
108,0,197605,1.4,51.3,1.58,1.58,-1.29,0.94,2,367,-0.87,-0.61,-0.65,0.13,0.39,0.7,0.42,37.6,65.1
109,0,197605,0.42,61.2,-3.99,-3.99,-2.74,-3.99,51,146,-0.89,-0.51,-1.09,-1.86,-1.58,-1.53,-0.98,46.3,76.1
101,0,197605,4.46,53.6,2.28,2.28,1.24,1.82,9,269,0.69,0.28,0.1,0.77,1.46,1.73,0.95,42,65.1
109,0,197606,0.29,65.8,-4.56,-4.56,-2.94,-4.56,118,51,-0.34,-1.05,-0.64,-1.3,-1.58,-1.56,-0.94,50.6,81.1
103,0,197606,4.43,70.5,-0.68,0.75,0.67,-0.49,179,19,0.18,-0.23,-0.84,-0.64,-0.6,-0.29,0.28,59.2,81.8
107,0,197606,0.51,66.9,-1.62,-1.62,-2.02,-1.62,230,89,-1.03,-0.26,-0.06,-0.5,-0.8,-0.85,-0.43,50.4,83.4
106,0,197606,3.1,76,0.6,-0.84,0.08,0.23,358,2,-0.34,-0.2,0.13,-0.43,-0.74,-0.58,0.99,63.8,88.1
108,0,197606,1.24,54.4,1.2,1.2,-0.67,0.23,5,276,-0.58,-1.09,-0.83,-0.34,0.58,0.63,0.47,41.3,67.5
102,0,197606,3.31,67.2,-1.21,-1.21,-1.74,-1.21,137,43,-0.65,-1.3,-0.99,-0.06,-0.1,-0.36,-0.25,54.3,80.2
101,0,197606,4.01,67.2,1.95,1.95,-0.27,1.35,152,14,0.18,0.56,0.24,0.64,0.74,1.56,0.97,55.7,78.6
104,0,197606,5.57,74,2.2,2.2,1.91,2.2,285,3,0.55,2.12,0.85,0,0.11,0.76,1.23,63.4,84.6
105,0,197606,3.04,61.7,-0.28,2.09,0.57,1.58,121,135,0.17,-0.64,-0.15,-0.35,0.06,-0.42,-0.02,48.2,75.3
109,0,197607,0.78,73.7,-4.39,-4.39,-0.9,-4.39,233,3,2,0.78,-0.18,-0.32,-1.94,-1.38,-0.89,58.9,88.6
108,0,197607,0.93,64.5,1.04,1.04,-0.09,0.03,60,97,0.74,-0.16,-0.78,-0.24,0.06,0.58,0.43,49.9,79
107,0,197607,2.06,72.8,-1.41,-1.41,0.15,-1.26,345,10,0.36,-0.26,0.02,0.04,-0.39,-0.98,-0.41,58.4,87.1
104,0,197607,4.16,77.8,1.54,1.54,-1.3,0.9,401,0,-1.38,-0.44,1.07,-0.36,-0.42,0.05,1.13,66.7,88.9
106,0,197607,4.06,78.6,1.31,1.31,2.32,1.31,447,0,0.88,0.24,0.21,0.2,-0.32,-0.48,1.34,67.6,89.5
103,0,197607,3.85,74.1,-0.53,0.76,0.25,-0.35,267,4,-0.15,-0.04,-0.3,-0.57,-0.64,-0.12,0.53,62.4,85.8
105,0,197607,1.51,69.9,-0.4,1.72,-0.46,0.98,244,35,-0.72,-0.33,-0.88,-0.6,-0.38,-0.5,-0.03,55,84.7
101,0,197607,4.96,66.6,2.53,2.53,2.33,2.53,162,14,0.95,0.64,0.82,0.46,0.9,1.53,1.19,56.3,77
102,0,197607,2.44,70.6,-1.85,-1.85,-2.31,-1.85,206,14,-1.22,-1.35,-1.8,-0.51,-0.02,-0.26,-0.21,57.4,83.8
102,0,197608,1.51,68,-3.16,-3.16,-4.48,-3.16,134,43,-2.09,-2.32,-2.2,-1.32,-1.2,-1.23,-0.75,54.4,81.6
103,0,197608,2.45,71,-0.84,-0.84,-1.09,-0.84,180,24,-1.35,-1.11,-0.67,-0.97,-0.93,-0.61,0.12,58.6,83.3
105,0,197608,1.4,67.7,-0.74,1.17,-1.13,-0.03,202,56,-0.58,-0.97,-0.57,-0.75,-0.69,-0.61,-0.22,52.9,82.5
104,0,197608,4.02,76.2,1.04,1.04,-1.03,-0.09,364,1,-0.93,-1.46,-0.89,-0.12,-0.58,0.07,0.77,65.2,87.3
107,0,197608,1.2,69.8,-2.04,-2.04,-2.35,-2.04,278,38,-1.34,-0.74,-1.1,-0.85,-1.01,-0.89,-0.45,54.8,84.7
108,0,197608,2.49,60.5,2.13,2.13,3.59,2.13,31,134,2.12,2.1,1.31,0.15,0.52,0.7,0.73,48.6,72.4
106,0,197608,1.6,79.2,0.92,0.92,-0.77,0.38,476,1,-1.67,-0.36,-0.51,0.05,-0.7,-0.83,0.74,65.9,92.5
101,0,197608,4.8,65.8,3.1,3.1,2.48,3.1,146,24,0.93,1.24,0.96,0.68,1.11,1.57,1.31,54.8,76.8
109,0,197608,0.64,67.9,-3.72,-3.72,0.64,-3.42,152,21,0.97,1.62,1.02,-0.59,-1.59,-1.34,-0.83,53.7,82
101,0,197609,3.57,57.7,3.12,3.12,1.03,3.12,28,142,0.02,0.56,0.87,0.71,1,0.96,1.11,46.6,68.8
102,0,197609,1.3,58.3,-4.17,-4.17,-4.02,-4.17,18,197,-1.92,-3.09,-3.09,-2.72,-1.83,-1.7,-0.87,44.2,72.3
106,0,197609,3.63,72.4,1.11,1.11,0.86,0.98,292,11,0.44,-0.57,-0.06,0.05,-0.39,-0.65,0.41,60.7,84.1
104,0,197609,4.63,71.4,1.12,1.12,0.55,0.21,238,21,0.25,-0.52,-1.16,-0.16,-0.54,-0.36,0.66,60.4,82.3
107,0,197609,1.97,63,-1.19,-1.19,1.92,-0.24,152,125,0.96,-0.18,0.05,-0.05,-0.47,-0.74,-0.3,49.8,76.2
105,0,197609,1.19,58.7,-1.1,0.62,-1.3,-1.03,54,191,-0.47,-0.76,-1.11,-0.75,-0.88,-0.47,-0.07,42.9,74.4
